Time,Depth
1142660,44
1142680,50
1142700,54
1142720,55
1142760,54
1142780,49
1142800,41
1142820,32
1142840,23
1142860,15
1142880,7
1142900,3
1142920,2
1142960,1
1143040,4
1143060,8
1143080,13
1143100,19
1143120,26
1143140,34
1143160,42
1143180,48
1143200,52
1143220,54
1143280,52
1143300,46
1143320,38
1143340,30
1143360,22
1143380,15
1143400,8
1143420,5
1143440,3
1143460,2
1143560,6
1143580,9
1143600,14
1143620,20
1143640,26
1143660,33
1143680,41
1143700,47
1143720,50
1143740,52
1143800,49
1143820,43
1143840,35
1143860,28
1143880,20
1143900,13
1143920,8
1143940,4
1143960,3
1143980,2
1144080,3
1144100,7
1144120,12
1144140,18
1144160,25
1144180,32
1144200,40
1144220,47
1144240,51
1144260,53
1144280,54
1144320,51
1144340,45
1144360,38
1144380,30
1144400,22
1144420,14
1144440,8
1144460,4
1144480,2
1144620,6
1144640,10
1144660,16
1144680,22
1144700,29
1144720,37
1144740,46
1144760,52
1144780,55
1144800,56
1144840,55
1144860,50
1144880,42
1144900,34
1144920,25
1144940,17
1144960,10
1144980,6
1145000,3
1145020,2
1145140,6
1145160,11
1145180,16
1145200,23
1145220,30
1145240,39
1145260,47
1145280,52
1145300,55
1145320,57
1145360,56
1145380,52
1145400,45
1145420,37
1145440,28
1145460,20
1145480,13
1145500,7
1145520,4
1145540,2
1145660,6
1145680,10
1145700,16
1145720,23
1145740,30
1145760,39
1145780,47
1145800,53
1145820,56
1145840,57
1145900,53
1145920,46
1145940,39
1145960,30
1145980,22
1146000,15
1146020,8
1146040,5
1146060,2
1146180,4
1146200,7
1146220,13
1146240,19
1146260,26
1146280,34
1146300,43
1146320,50
1146340,54
1146360,55
1146380,56
1146400,55
1146420,51
1146440,44
1146460,36
1146480,27
1146500,19
1146520,12
1146540,6
1146560,3
1146580,2
1146700,6
1146720,10
1146740,15
1146760,21
1146780,28
